file,inputs,keys,outputs,gates,iteration,backbones_count,cube_count,cpu_time,maxrss,key,VERIFICATION RESULT
dac12/apex4_enc10.bench,10,536,19,5901,118,0,3674612,19.2768,58.3906,00000000111000110110001011010000011000000111000010100100101001110000110001000000001100000001010101010011100010000100000100101110000000000101101001010110000010100111000101000000001000101010100001010000000011000000100010110000000000010000101001001000100100001000100000000100100010110000000100000000011000001010100000011001000001010010010001000100001001000000000101011100000000100010100100110001100001000010000000100100100010000110100010100001001010101010000110000001010000010000010101000101000000100010100010010101010000010100010000011001,True
dac12/c3540_enc10.bench,50,167,22,1843,40,0,356716,1.16911,16.3125,11101001001100110111110011100010001000011001000100101111101001111110011110000001101100111101100110101110001100000101011001001111110000001111010111100000011101000111110,True
dac12/k2_enc25.bench,46,454,45,2269,96,0,1252022,5.67363,19.9023,1110100100110011011111001110001000100010100100010010111010100111111001001000000110110011110110011010011111010000010000100000011000001010011011100010111101001000011111011110011101111101001100111000010011011001111010010100111000011001111100011100110110100000100010110000101101001100010101111110000110100011001101101010011110001001111001011111101100101000001111000001110101110001000000110101111000001011000011101100110101101110011010001010010001001101010110,True
dac12/k2_enc50.bench,46,908,45,2723,125,0,2057428,30.8042,40.8906,11101001001100110111110011100010001000011001000100101110101001111110010010000001101100111101100110100111110110011111111111111010000000000101110100101111010010000111110111100111011111010011001110000100110110011110100100011110000110011110100111001101101000001000100000001011010011000101011111100001101000110011011010100111100010011110010111111011001010000011110001001101011100010001011101011110000010110000111011001100101111100110100010100100010011010101101100000100100011010000011111000110000000100100100101011101101111100110110010001000011000010011000011001101011001101010010011101010001000110010010101100000111110110010110110010011000111110110011000010001110011111011111001110001101010110000110001011100011100111110010011101111011011001110100011100010011000111101011110011011001000101010110000000001000010110011010011100110101011011100001111010110011110110111101100101101110110000110110001001101101010000111,True
dac12/c2670_enc25.bench,X,X,X,x,x,x,x,x,no need
dac12/des_enc25.bench,X,X,X,x,x,x,x,x,no need
dac12/c880_enc05.bench,60,19,26,403,25,0,47310,0.07722,6.65234,1110100100110011011,True
dac12/i7_enc25.bench,199,329,67,1703,26,0,231768,1.0531,12.3516,10010000001010110111010011010010001000010100010100100010011001110010010001000001011100111000100110001110001100000101011001001110000010000101110111100000011101000111100110000000100000110011001110100100000011101000111100110000000000000110100000110000101010111000001001001000000011001010000010000010101000001100111100101010000010011,True
dac12/c432_enc50.bench,36,80,7,251,24,0,38166,0.222161,6.65234,11101001000001011111100010010000011101000110110100101110101001111110010010000001,True
dac12/apex4_enc05.bench,10,268,19,5633,90,0,2639980,10.415,51.1094,0000000011100011011000101101000001100000011100001010111010100111000011000100000000110000000101010101001111101000010000010010111000000000010111000101000000001010011100010100000000100011001010000101000000001100000010001011000000000001000010100100100010010000100010000001,True
dac12/c2670_enc05.bench,X,X,X,x,x,x,x,x,no need
dac12/i8_enc10.bench,133,246,81,2721,48,0,708736,2.86865,20.2539,000000101001001010011111100000100001000110010001001000010010111100010100000100010011001100011001101000110110100001000010000111001000011000101000011000000111010001111101100000001000001100110011101000000000111010001111001100000001100111110111101101,True
dac12/i8_enc50.bench,133,1232,81,3718,92,0,2039490,112.363,75.1367,00000010100100101001110010000010010010110101000100100001101001110001010000010001001100010000100110000001001010000100001000000000010000000000000111100000011101000111110110000000100000110011001110100000000011101000111100110000000110011111011110110110101011001000100000010111000011010000111111111100101101101100110111001010000001011110010111111011001010000111110110011101011011110110100010101110000010100001100110101000100101100110100001010000110011010000010000000100010011000110001110010000000000100100110000100101101111100111100000101001100100111100010011110000011001101010001010000110011100000010010101000100110010101001101000001011010000000110000000110000010100100011000100100001101010110000110001011100011100111110010011101111011011001111000011100000010110001011000101000010101000101010110000000001000010110010111000111000100010011100001110010110011110110111101100101010000010000110101001001010000000000111000100010000010010001001100000100000001101000000000100110000001000101010111001010101000101010010000101010001000101110101000011000000000100000000110000000100011000100100000010111010110001010010000000010001110101011010110101100100010000011000001010010010100000100110001001110100110000000010000110111000001010011100000001010100,True
dac12/c7552_enc50.bench,X,X,X,x,x,x,x,x,no need
dac12/c5315_enc10.bench,178,231,123,2543,55,0,676092,15.9188,30.2695,111001011001100111111100111100110010000110010001001011101010011111100100100000011011100100001000001101000010000101010010010011100000000001001011100100100111010001111101100000001000001000110011001000110000111010001111001100000001100,True
dac12/ex5_enc10.bench,8,106,63,1165,29,0,180500,0.416096,9.41406,1110100100110011011111001110010110110011100001101010011010100001111001001000101101110011000101011010011000,True
dac12/c432_enc05.bench,36,8,7,168,1,0,1810,0.014271,6.65234,11101001,True
dac12/ex5_enc50.bench,8,528,63,1588,78,0,715042,6.33795,22.0742,000000101111001100000001101000100010110110100110101011101010011111100100100000011011001101110101000001100101000001000011000011010000000001001001110100000111010001100101010000001000000001100000101000000000110101001000101100000000100001001001101101011010110010001000000110000000110000100001001110001011010111000000101010100000100000000100010000010010100110001011100000110001101100101000101011100000101100001001101001001000110101011000101000010100101010100011000011000000100000101100000000100000000101000000111000010010000001000100,True
dac12/i4_enc25.bench,192,85,6,434,149,0,302830,3.14772,18.5859,0101011001001111011111001110001110001011000100010011000101000111100001001011000101110,True
dac12/i9_enc50.bench,88,518,63,1576,29,0,256800,5.7436,18.0898,00000111000001010100110011100010000100011001000100101110101001111110010010000000111001100010011001000110001100000101011001001000000000000010001000000000000010100000001000000000100000101011001000100000000011101000000000000000000110010011011110110110101011001000010000000000000000010000100001001100101000100000101000011001000010000001110111001010100000000000101000011101010010101000000010011000000010000000100000001100100100000001000010010100010011001101000100000010100011011100010000100010000000100100000011100100000101,True
dac12/c3540_enc05.bench,50,83,22,1754,65,0,529700,2.46367,16.0234,11101001001100110111110011100010001000011001000100101110101001111110010010000001101,True
dac12/c2670_enc50.bench,X,X,X,x,x,x,x,x,no need
dac12/c499_enc50.bench,41,101,32,309,20,0,39732,8.78802,14.0117,11100100010100011000010000111101001010110010001101100110010100111111001010100110101100111101100110100,True
dac12/c1355_enc10.bench,41,55,32,601,9,0,32082,0.882373,6.65625,0010110110111000001010001001011101001101011100110101111,True
dac12/i9_enc10.bench,88,104,63,1150,33,0,191692,1.15108,10.6055,00000111000001010100110011100010000100011001000100101110101001111110010010000000111001100010011001000110,True
dac12/c5315_enc25.bench,X,X,X,x,x,x,x,x,no need
dac12/c432_enc25.bench,36,40,7,200,24,0,28648,0.15305,6.65625,1110100100000011100110001001000001110100,True
dac12/c1355_enc50.bench,41,273,32,837,107,0,561600,86.5078,74.6484,011011010101111001010001010110010100010101111111111100110010011001010001110100011011001111011001101001100011000001010110010011100000000001011101111000000111010001111101100000001000001100110011101000000000111010001111001100000001100111110111101101101010110010001000000111100,True
dac12/apex2_enc50.bench,39,305,3,925,208,0,1079626,18.9638,32.3672,10010001000110110110001011100010000100000001011100101000010101100000001010000001011100110010010101010110001010000101010101000001000000000010010100010000000101000111110000000111000001010000000010001000000011101000110000000000000101001000010001000110101011001000010000011001100010100100100100010100101011011,True
dac12/ex1010_enc50.bench,10,2533,10,7606,409,0,17894860,400.946,307.066,0000000011011010001100000001001000010000000000010010110110100010001000001000000110001100000000001110010100000000001010000100110111000000001001010001000001110010011001000000000011000010101010100100000000000001100011110000000000000001100100010100010101010000010001000000100100110001000000000010000110110101000000010000000000001001110101100011100000010100000010100000001101000101000010001010000100000100001001010101010001000100110101000101011001000010010110110000011110001111010001010011101000000010001010001010001000100000000001100010100000101000110000101000010011000010101000101000000000001100101001011010101000100000001010100000101010000000100000110000010100000000011100100100000101010100000010100010001000010100010110000010110000001010100010001010001110011011101101111001010000100100101011000000000001001010101000000011100000000001000011110000100000000000011000101001000100010100100100000100000110101000000010010010000111010000000000010100010100000100000101001010000100011100000100000101010100010111000010010101000111010100010100000000010001010001010000000001010010100000110111100000011100000101001001010001000111001000101000100011010001110010001000100000101010001000000001001010110010100000000001000100001000101000110000110001001000001100101001100000001101000000000010010101000000000100000100101010000100000100101010100000010011110010000011000100000001011000000000000000001101010101010101000000001000100100101000010000000000001001101000101001101000000000100000000000000100000000010100000101011000000100010010000100011000110001000100000000001000000000000010101000100000101010010100000011100010000010101010000000100010000000010000000001000000101000010011000101110010011111010100001000011111001100000000000010010100101101001101101010001000010110100011011010000000100101010001010010101000101000100000001000000001100000100001010000100100000010001010100011011010101000110100000000000000011010011101000000000010101000000100000000100010000010000000010101011000001000001000101001000010111010000101001000000110100000000110000001100110110101000000010010000001010000100010000000001000001000010010001010100111001100111001001110000000000000100100111100100000100100011000010000101110001110010100110001010011111010111111100000010000000101100010001000011100011110010000100000100000001110101001000101010100010011011000011000001010000011100010100000000010001001000000101000100100011000001000001010100011110001000011001001011100110000100000001010001010001010000000100001010100010000110000110100000001000000110001010001000100010101100010000000101010111,True
dac12/i7_enc05.bench,199,66,67,1389,14,0,95370,0.173468,9.72656,110001101110110011110100110100100010000110001111001011100110110111,True
dac12/des_enc50.bench,X,X,X,x,x,x,x,x,no need
dac12/c1908_enc50.bench,33,440,25,1338,146,0,1097620,231.078,95.0039,11101111001000110111110000011000001000011111100010000110101001111110010010000001101001010010111001000110001100000101011001001110000000000101110111100000011011000111110111111000100000110011110110000111111001110011101010100000000110011111011110110110101011000000100000001110011111100000110011100100101101101111100101001110101110000110011001001001011011001000110110111110010010011000011110001011000000100110101100010001010101100111011010000100,True
dac12/c880_enc10.bench,60,38,26,423,21,0,43830,0.184551,6.66406,11101001001100101111110000101010110000,True
dac12/seq_enc10.bench,41,352,35,3879,120,0,2438182,9.97983,37.9609,0000011100110010001000000110000100100000000010001010100010010110000001001000000101000010010101010101010100000000010101011000111000000000010001011110000001111011000111101011111101111100110010010101001111110011101000101011001111011111110001111011011010010011011110000001001000000001000011100001110010101101110000011010101000001001000100001000001010100100,True
dac12/c3540_enc25.bench,50,417,22,2094,71,0,766730,3.89789,23.4297,111010010011001101011100100000100010000110010001001011111010011111100101011000011011001111011001101011100011000001010110010011011100101011110101111000000111010001011101100000001000010000000001110000000000111010001111000100000001100111110000100001111010110010001000000111110000110100001111111000000011111011000001110000100000100111100101111110110010100000011101100111010111000100100000101011100000101100111111101001001,True
dac12/dalu_enc10.bench,75,230,16,2551,43,0,573760,3.63383,20.1094,11101001001100110111110011100010001000010100100100100001101000100001000110000001100011100010000100000101000110000100000101000100000000000101100010000000010001000110001100100000100000101001100001110111101010010110111100000000000110,True
dac12/i7_enc50.bench,199,658,67,2043,35,0,392274,4.18177,16.2695,1001000100110110011001001101001000100001010001010010001001100111001001000100000101110011100010011000111000110000010101100100111000001010011101100010010001110100011110111010101101000111001100111010011000100101010010110011000000000000011011010011000010101010100010000110000000001000100010011100010010100111001101010010101001001001100011100000001100100010010000100000010011010011001010010011100000001101101000000010011000001000000010001010111000010010101001101000001110101010000100101000000110000010000010001010000000100000000100100110100000101110100100111110001010011000000001010000101001101001101111000010101110000100100000100000101011010000000000000011100010,True
dac12/ex1010_enc10.bench,10,507,10,5580,152,0,4494222,32.4505,64.3516,000000001101101000110000000100100001000000000001001011011010001000100000100000011000111100000000111001010000000000101000010011011000000000100101000100000111001001100100000000001000001010101010010000000000000110001111000000000000000110000111010001010101000001000100000010010000000100000000001000011011000100000001000000000000100111010101001110000001010000001010000001010010010100001000000000010000010000100100010101110110010011010100010101000100001000011011000100101000111110100101111110100000001000101000101,True
dac12/apex2_enc10.bench,39,61,3,674,25,0,86632,0.305734,6.66406,1001000100011011011000101110001011010000000100001010100001010,True
dac12/c1908_enc05.bench,33,44,25,928,29,0,112850,0.380956,9.13672,01001000101100110111110010111010101000011001,True
dac12/i4_enc50.bench,192,129,6,488,279,0,667618,22.4236,49.5547,011111000001101101111100101010100011010011010001001111001010011111100100101100011011001111011001101001100011000001010110010011100,True
dac12/c1908_enc10.bench,33,88,25,976,61,0,257506,1.26285,12.1836,1001101110100011011111000101110100000001110110010011101010100111111001001000000111110100,True
dac12/i4_enc05.bench,192,17,6,355,13,0,20536,0.032443,6.66406,11111111000111110,True
dac12/dalu_enc05.bench,75,115,16,2436,42,0,525202,7.81373,24.5703,1110100100110011011111001110001000100001100010011101001010101000000100011001100011000010001000010000011000011001110,True
dac12/k2_enc10.bench,46,182,45,1997,67,0,737832,2.50137,16.4375,11101001001100110111110011100010001000011001000100101110101001111110010010000001101100111101100110100110001100000100001000000110000000000101000100010000010010000111101000000000100000,True
dac12/c1908_enc25.bench,33,220,25,1109,110,0,575666,19.7426,27.8984,0000111000110011011111001000111000100001100010001111111010100111111001001000000110000110101010010110011000110000010101100100111000000001010011001100010000111100011111011010100010000011001111100010011100111010010001011111,True
dac12/c7552_enc05.bench,207,176,108,3689,88,0,1550476,29.3163,51.9648,00110111111100111101110111011000110010111111100100111011100000100100010010000001101100111101100110100110011110000101011001001110000000000101110111100000011101000111110110000000,True
dac12/apex4_enc25.bench,10,1340,19,6705,203,0,7452306,101.531,123.145,00000000111000110110001011010000011000000111000010100100101000010000110001000000001100000001010101010011100010000100000100101110000000000101110001010000000010100111000101000000001000101010100001010000000011000000100010110000000000010000101001001000100100001000100000000100100010110000000100000000010100001010000000011001000001000010001000000110001001000000000101011100000000101110100010110001100101000010000000100100100010000110100010100001001010101010000110000001010000000010011001000101000000100000100010010101010000010100010000011001101010001010000110000100001000000000001000011000110000000001011101100001001011000001000010010011001000101001100000100100000010000010000000100001101010101000110001000100000000110001001000011000100001101000010000010000110001100010001000000010101001100000010000000000000010101010100111010110100111010000001000100000100000000000111010101000110110000110100100000100001000000100101010011101000100000101000100100000000001000000001010100010011010001001100000000010101010100010011100000010000101001001000000000100010100000000101000001011111010100010000010010010010010010010000001010001010001001001000010000100010001100011001100100000111010000111000000000000101000000010010000101000001010010010100010010110100010101011010000100111000001001000010110010010100010000100000000110001000001100001101000001010101000100010,True
dac12/c2670_enc10.bench,X,X,X,x,x,x,x,x,no need
dac12/c7552_enc10.bench,X,X,X,x,x,x,x,x,no need
dac12/c1355_enc05.bench,41,27,32,573,2,0,9012,0.206977,6.66406,100101010010111000100000000,True
dac12/c7552_enc25.bench,X,X,X,x,x,x,x,x,no need
dac12/apex2_enc25.bench,39,153,3,769,122,0,492824,4.46005,15.9766,100100010001101101100010111000101101000000001000110010000101011000000010100000010111001100010101010101100010100001010101010000010000000000100101000100000,True
dac12/i7_enc10.bench,199,132,67,1470,23,0,165364,0.51143,13.5742,111010010011011001100100111000100010000101011011001000101010011111101000010111110111001110001001100011100011000001010110010011100000,True
dac12/c499_enc10.bench,41,48,32,250,12,0,18164,1.35929,6.66406,110001110000010010011100000011111010001111110000,True
dac12/c3540_enc50.bench,50,835,22,2517,121,0,1743390,68.1111,70.4492,1110100100110011010111001000001000111001100100010010111010000111011001010110000110110011110101011010011000110010010001100000111000001010010111011110000111110100010111011000001010010100101110101010010000001111100011110001010000011001111000000011000111100100100010100001111100001101000011111000000110111110110010001100101001001001111001011111100100111000000111011001110101000001001000001010110000001011001111111010010011101010011010001010011001000001010110110001101010001001010110010111110001110100010011110010010110111110001101100000100010110001001111010111000101101101101101101110100001000000000001011001010001110111001010111001000100100111011011101010000111010001001011110100000000101011011000000101000111100011101001101110111100100100111100001110001110011011010110010001101100100001000010100000100000011011001101000110011010011101110,True
dac12/i9_enc25.bench,88,259,63,1317,34,0,236880,5.00977,14.6328,0010010100000101010011001110001000010001100100010010111010100111111001001000010011000110001001100100011000110000010101100100100000000000001000100000000000001010000000100000000010000010101010111011100000001110100000000000000000011001011101111011011010101100100,True
dac12/ex1010_enc05.bench,10,253,10,5326,84,0,2344810,6.36543,39.5547,0000000011011010011100000001001000010000000100010010110110100010001000101000000110001100000000001110010100000000001010000100110100000000001001010001000001110010011001000000000010000010101010101110000001100001100011110000000000000001100010010100010101011,True
dac12/i9_enc05.bench,88,52,63,1092,17,0,93906,0.307174,8.83203,0000011100000101010011001110001000010001100100010010,True
dac12/ex5_enc25.bench,8,264,63,1324,56,0,409436,1.82108,13.5391,000000101111001100000001111000100011000110000000101010010010011111100100100011011011010111010101000001100011000001000011000011010000000001000000110100000111010001100100000000001000001000100000101000000000110101001000101100000000000001110001101101011010110010001000,True
dac12/c432_enc10.bench,36,16,7,176,9,0,9698,0.023743,6.66406,1110100100110011,True
dac12/i8_enc05.bench,133,123,81,2598,31,0,431616,1.19835,18.832,000111101110001100011100100110100111101110010001001011010010110101010100100000011011100111011001101001100011000001101010010,True
dac12/c5315_enc50.bench,X,X,X,x,x,x,x,x,no need
dac12/seq_enc05.bench,41,176,35,3700,73,0,1383020,3.57364,33.6055,00000111001100100010000001100001001000000000100010101000100101100000010010000001010000100101010101010101000000000101010110001110000000000101110111100000010001000001000101001100,True
dac12/c5315_enc05.bench,178,115,123,2424,27,0,304780,7.23179,20.3086,1110000110000000011111001111001100100001100100010010111010100111111001001010000101111001100110101110011011101100011,True
dac12/ex1010_enc25.bench,10,1267,10,6340,280,0,9753510,96.3584,144.066,0000000011011010011100000001001000010000001000010010110110100010001001001000000110001100000000001110010100000000001010000100110101000000001001010001000001110010011001000000000010000010101010101110000110000001100011110000000000000001100010010100010101010000010001000000100100010001000000000011000110110101000000010000000000001001110101010011100000010100000010100000001101000101000010000000000100000100001001100101010001000100110101000101011001000010100110110000000000001111111101010111101000000010001010001010001000100000000100100010100000101101101000101110010011010010101000101001010000001110001001011010101000110000001010100000101010000000100000110000010100000000011110100100000101010100000010100010001110010110010101001110110000001010100010001010000110011011110101111001010000100100101011000000000001001010101000000011100000000001000000000000100000000000011000101001000100010100010100000100000110101000000010010010000111010000000000010100010100000100000111001100010100011110000100000101010100010110000010010101000100010100010100001100010001010001010000000001010010010000110111100000010000000101001001010001000111001000101000100011010001100010001000100000101010001000000001001010101010100000000101000010101011101001110000111111001000001010101001100000001101000000000,True
dac12/seq_enc25.bench,41,880,35,4413,213,0,5133414,36.0705,75.5469,0000011100110010001000000110000100100000000010001010100010010110000001001000000101000010010101010101010100000000010101011000111000110000010001011110000001000100000100010100000010000000000000110101000000000000010100101010100000000000010001100010111010010000100001000001001000000001000011100001000010101101110000011010101000001001000100001000001010100100000000000000001010010001001010001000010100000100001000000010001001010000000010001010001000011010110000000000001010001011001010101000000100000001010000000001001101000001010001000001100001001000000110100010010101000010010101000001010101110000100001000000001011000100000001000001001010000100000000000011010100001100010010011111000111111011000100111101101001000000000101001110001101101010100010001000001000011011110101000101011010001010101010100000000100000100000001000001010101000100010000110001000000100100010001100110110100010100,True
dac12/i4_enc10.bench,192,34,6,375,49,0,80336,0.245978,6.66406,0001001011000111011111001011100000,True
dac12/apex4_enc50.bench,10,2680,19,8045,278,0,12853776,241.086,202.125,0000000011100011011000110101000001100000011100001010010010100100010011000100000000110000000101010101001101001000011010010010111000000000010111000101000000001010011100010100000000100010101010000101000000001100000010001011000000000001000010100100100010010000100010011000010010001011000000100000000001100000101010000001100100000111001000100000011000100100000000010101110000000010001010001010100110110100001000000010010010001000011010001010000100101010101000011000000101000011000101010100010100000010001010001001010101000001010001000001100110101000101000011000010000100000000000100001000011000000000100000100000100101100000100000001010100100010100110000010001000001000001000000111000110101010100011100110000010000011000101000001110000000110100001000001000001000110001000100000101010100000000001000000000110001010101010011101011010011101000000100010000010000000000011101010100011011000011010010000010000101000010000001001110100010000010100010010000000000100000000101010001001101000100110000000001010101010010000010000001000010100100100000000010001010000000010100000100000101010001000001001001001011001001001000101000111000100100100001000010001010100000100110000001011101000011000000000000010100000001001000010100000101001001100001101011010001010101101000010011100000100100001011001001010001000010000000011000100000110000110100000101010100010001001001000000101001101001000001010100001010100100111000000000100111010011000110100000000101001101110001000010000000000101000001101010100001100010100000101010100001110000000001111010100000000010100010101000000000000000011010001010000001010001000100000100010000010101110000000100010011110000010100001101100101000011011100010101010000010100111110001100000001010000010100110001000101000010000100000000100000010000010100101100000101001000000100010101001000010000100001000000000000010110011000010000010110100010000010100000011001100010000100000001100011011001001010011010001001000010000000110111001010110100011010101110001101000001110100010100010100010011110010010010001100000100000000010000010011001001100010011100110001000100010000000001101010010100011101000010100010100101000001010000110000110100100110000000000100110101011000010000100001110011101010000010010100000100010101001100011000011110000001000000000100000101100000010011000000001000000010101010101000101010100000100101100110000000000000101000000000001000001001111001000010000000100011010100000000010000001000000100010101000010100100000000001000000100010001001001000000101000001010100001011000001100001011011110100010101010100000000010110100100010001001000000010001000101000001100001010100100100100001000000100010001010001000001001010100001001100000001000001000000011010000000001000101001,True
dac12/k2_enc05.bench,46,91,45,1906,62,0,641050,1.15068,15.4766,1110100100110011011111001110001000100010100100010010111010100111111001001000000110110011110,True
dac12/des_enc05.bench,256,324,245,6804,50,0,1695140,283.631,114.277,011010010011101100011100001000100110000101010101100011000001000100010111000010010010011001100000101100110111000001010100110011100000000001011011001000110000001001110100001000000100001100110011101000000001000010101001100001000100011000001111101101100000100000001001000100010000101100001111001111001110011000111000110010001000,True
