file,inputs,keys,outputs,gates,iteration,backbones_count,cube_count,cpu_time,maxrss,key
dac12/seq_enc50.bench,X,X,X
dac12/seq_enc50.bench,X,X,X
dac12/c880_enc25.bench,60,96,26,487,38,0,98132,0.975732,7.20312,111010010011001011111100111010110010000110010001001011101010011110000100101000011011011111011001
dac12/ex5_enc05.bench,8,53,63,1109,21,0,121124,0.410313,7.51172,10000011111100110111100110000010011101111000011000111
dac12/apex4_enc10.bench,X,X,X
dac12/c3540_enc10.bench,50,167,22,1843,40,0,356716,1.63578,16.2539,11101001001100110111110011100010001000011001000100101111101001111110011110000001101100111101100110101110001100000101011001001111110000001111010111100000011101000111110
dac12/k2_enc25.bench,46,454,45,2269,96,0,1252022,8.29612,21.1289,1110100100110011011111001110001000100010100100010010111010100111111001001000000110110011110110011010011111010000010000100000011000001010011011100010111101001000011111011110011101111101001100111000010011011001111010010100111000011001111100011100110110100000100010110000101101001100010101111110000110100011001101101010011110001001111001011111101100101000001111000001110101110001000000110101111000001011000011101100110101101110011010001010010001001101010110
dac12/k2_enc50.bench,X,X,X
dac12/c2670_enc25.bench,X,X,X
dac12/des_enc25.bench,X,X,X
dac12/c880_enc05.bench,60,19,26,403,25,0,47310,0.087899,4.26953,1110100100110011011
dac12/i7_enc25.bench,199,329,67,1703,26,0,231768,1.47996,12.3477,10010000001010110111010011010010001000010100010100100010011001110010010001000001011100111000100110001110001100000101011001001110000010000101110111100000011101000111100110000000100000110011001110100100000011101000111100110000000000000110100000110000101010111000001001001000000011001010000010000010101000001100111100101010000010011
dac12/c432_enc50.bench,36,80,7,251,24,0,38166,0.309963,6.44531,11101001000001011111100010010000011101000110110100101110101001111110010010000001
dac12/apex4_enc05.bench,X,X,X
dac12/c2670_enc05.bench,X,X,X
dac12/i8_enc10.bench,133,246,81,2721,48,0,708736,4.40874,20.5234,000000101001001010011111100000100001000110010001001000010010111100010100000100010011001100011001101000110110100001000010000111001000011000101000011000000111010001111101100000001000001100110011101000000000111010001111001100000001100111110111101101
dac12/i8_enc50.bench,X,X,X
dac12/c7552_enc50.bench,X,X,X
dac12/c5315_enc10.bench,X,X,X
dac12/ex5_enc10.bench,8,106,63,1165,29,0,180500,0.595292,9.40234,1110100100110011011111001110010110110011100001101010011010100001111001001000101101110011000101011010011000
dac12/c432_enc05.bench,36,8,7,168,1,0,1810,0.024237,3.84375,11101001
dac12/ex5_enc50.bench,8,528,63,1588,78,0,715042,8.9703,21.4141,000000101111001100000001101000100010110110100110101011101010011111100100100000011011001101110101000001100101000001000011000011010000000001001001110100000111010001100101010000001000000001100000101000000000110101001000101100000000100001001001101101011010110010001000000110000000110000100001001110001011010111000000101010100000100000000100010000010010100110001011100000110001101100101000101011100000101100001001101001001000110101011000101000010100101010100011000011000000100000101100000000100000000101000000111000010010000001000100
dac12/i4_enc25.bench,192,85,6,434,149,0,302830,4.99118,18.1094,0101011001001111011111001110001110001011000100010011000101000111100001001011000101110
